fold,prob_cal,y_true
83,0.7312663003869491,0
83,0.7281433714224083,0
83,0.7293163060705514,0
83,0.7295370155802456,0
83,0.717294540848474,0
83,0.7309312198654278,0
83,0.7240746969032574,0
83,0.7342669717131702,0
83,0.7130284277378383,0
83,0.7317504681199473,0
83,0.7383749435740088,0
83,0.7193266560854645,0
83,0.6847464953089417,0
83,0.7612827332806942,0
83,0.7476097046578835,0
83,0.7837201875967295,0
83,0.7442117928941856,0
83,0.7901973899397325,0
83,0.7498478793721408,0
83,0.7452460411539119,0
83,0.7483487526701527,0
83,0.771994654890182,0
83,0.749693866717052,0
83,0.7765267409301955,0
83,0.736207148034199,0
83,0.6887071196977907,0
83,0.7209313604576764,1
83,0.7036777963801649,1
83,0.7689624281935139,1
83,0.6910195287412018,1
83,0.7921191699073817,1
83,0.7543168773916432,1
83,0.7884088262985046,1
83,0.7800349258774669,0
83,0.7855736535035029,0
83,0.7561745826357863,0
83,0.7561745826357863,0
83,0.7569116372171443,0
83,0.7738494514090405,0
83,0.7819085712685151,0
83,0.8002957107682945,0
83,0.7819981047593677,0
83,0.8203200311584516,0
83,0.817085982740331,0
83,0.8162282411466377,0
83,0.8015242242357506,0
83,0.8085208557047814,0
83,0.6358402749330804,1
83,0.604694247126182,1
83,0.7507194744175112,1
83,0.7507194744175112,1
83,0.7379627057052537,1
83,0.850300486947621,1
83,0.7270631312454926,1
83,0.7861866412534135,0
83,0.7612355950599167,0
83,0.7522497615993028,0
83,0.7388669779015921,0
83,0.7648891425117802,0
83,0.7303964472705713,0
83,0.748476811954639,0
83,0.7688365480749957,0
83,0.7688365480749957,0
83,0.7571458724922864,0
83,0.7316324447393855,0
83,0.7694610391654173,0
83,0.7146029984907979,0
83,0.7799472505221205,0
83,0.7586592599653116,1
83,0.8316386339465192,1
83,0.8162846637925457,1
83,0.8215478890458823,1
83,0.8031743790362443,1
83,0.8214460152467404,1
83,0.7936457003774986,1
83,0.8285352773390757,1
83,0.8052223118103103,1
83,0.8307009406949627,1
83,0.8257567181515668,1
83,0.7683745950520091,1
83,0.7934649297828748,1
83,0.8061083186662629,1
83,0.7916335275747676,1
83,0.8082671662544276,1
83,0.814448096738068,1
83,0.7933502847187093,1
83,0.8112606786430483,1
83,0.7303948427666371,1
83,0.7924052962830723,1
83,0.8024274125629516,1
83,0.7761970548753258,1
83,0.8061801109008565,1
83,0.8019886941917985,1
83,0.8175694843963253,1
83,0.8266313264432739,1
83,0.831005163617435,1
83,0.8183448342123011,1
83,0.8126087320308111,1
83,0.8393469704292378,1
83,0.832463028487091,1
83,0.8493386274795182,1
83,0.8443066759614563,1
83,0.8653573165245932,1
83,0.8523595647735152,1
83,0.8620008675173358,1
83,0.8508649328772946,1
83,0.8233747261977739,1
83,0.8277360040806266,1
83,0.8136330883660803,1
83,0.8424660119629229,1
83,0.8329823393089062,1
83,0.7807756313498975,1
83,0.7006303047472244,1
83,0.7773152228919691,1
83,0.7498690509456852,1
83,0.7572037649056228,1
83,0.7520925920982109,1
83,0.7666052160636458,1
83,0.7697970774036328,1
83,0.7413691489582419,1
83,0.7216549384812845,1
83,0.7555732969843512,1
83,0.7462415012462814,1
83,0.6997513533603489,1
83,0.6581084732832091,1
83,0.7599751034771112,1
83,0.8104348822767506,1
83,0.8070337380896041,1
83,0.7761551471147525,1
83,0.7873184833553569,1
83,0.8154038021030464,1
83,0.7556854170856487,1
83,0.6882336538068395,1
83,0.7727032628961265,1
83,0.7867343067229184,1
83,0.817460697754613,1
83,0.8192013895376,1
83,0.8356034290250812,1
83,0.7822229745024795,1
83,0.729934655357354,1
83,0.7520782516740107,1
83,0.7164837108570031,1
83,0.7426313481611073,1
83,0.7474853769760207,1
83,0.7501948004156566,1
83,0.7461947507686822,1
83,0.7405128970840599,1
83,0.7279704861663612,1
83,0.7617591324270091,1
83,0.7430427169147076,1
83,0.7609028877322602,1
83,0.7560843206942317,1
83,0.7931904001463378,1
83,0.7585590429392469,1
83,0.7431346062494628,1
83,0.6872956761334971,1
83,0.7766718827173807,1
83,0.837739454297991,1
83,0.800332214925898,1
83,0.8209633392419242,1
83,0.7328319482523095,1
83,0.7321757370492153,1
83,0.7872488474925142,1
83,0.7259789454966907,1
83,0.7470236216890482,1
83,0.7623506547892581,1
83,0.7360502912793149,1
83,0.7489435922603354,1
83,0.7506782647060013,1
83,0.7506782647060013,1
83,0.7366003293612117,1
83,0.7343052405361054,1
83,0.7724231328910768,1
83,0.7216558693775753,1
83,0.7544508431694718,1
83,0.796612739985805,1
83,0.7528784050042387,1
83,0.6915887564060442,1
83,0.8331384471924685,1
83,0.8269736324476051,1
83,0.8498816905032115,1
83,0.8608191206353554,1
83,0.7986335955106922,1
83,0.7899542542999614,1
83,0.7847461157144944,1
83,0.7511797442504093,1
83,0.6855541681077307,1
83,0.7671357434116999,1
83,0.7335315873582128,1
83,0.7303699618008032,1
83,0.7384159673142788,1
83,0.7801125156432237,1
83,0.7380462232811967,1
83,0.7334406449002219,1
83,0.7556714936553373,1
83,0.7475289976287015,1
83,0.7500565940938378,1
83,0.7433284180742227,1
83,0.7338126004551402,1
83,0.7850624257392856,1
83,0.7399486599568422,1
83,0.7357042316176535,1
83,0.772546993506715,1
83,0.7368363558786514,1
83,0.7539808408334071,1
83,0.7174608615636349,1
83,0.7183351519738713,1
83,0.7353054331414394,1
83,0.721957520371746,1
83,0.7392932831333942,1
83,0.7410015402119973,1
83,0.7286690460287875,1
83,0.755089322632264,1
83,0.734991918891022,1
83,0.7597297954509858,1
83,0.736056007075913,1
83,0.7339657794537788,1
83,0.7359288004156174,1
83,0.7508471457482364,1
83,0.7326506832462277,1
83,0.7226910161410566,1
83,0.757330235750589,1
83,0.7456497950768208,1
83,0.7274477736409708,1
83,0.7491816989795499,1
83,0.7326899254405937,1
83,0.7770107537061429,1
83,0.7906279836783383,1
83,0.7191958461572102,1
83,0.7493581708570841,1
83,0.7418206065705852,1
83,0.7570005323621711,1
83,0.7377567212911571,1
83,0.7273924308234254,1
83,0.7613317172126164,1
83,0.7285418762731554,1
83,0.6279687574344651,1
83,0.7336122264216254,1
83,0.7402374192872452,1
83,0.7223738846145452,1
83,0.7529395264493461,1
83,0.7387812496108097,1
83,0.7821773147686337,1
83,0.7717446921369233,1
83,0.7495437375133128,1
83,0.7010310232688247,1
83,0.7417857664040551,1
83,0.7128679344461019,1
83,0.7535184049927068,1
83,0.7301641138698081,1
83,0.7382395409945051,1
83,0.751201834946288,1
83,0.7857568900166626,1
83,0.8087548123947867,1
83,0.8175736158050877,1
83,0.7551837872114393,1
83,0.7630239596887896,1
83,0.747935590537756,1
83,0.7307200636474066,1
83,0.755914117873141,1
83,0.7558379829804426,1
83,0.6642243788694542,1
83,0.8167890437919841,1
83,0.8252863840859481,1
83,0.8080001190316718,1
83,0.8083258709643046,1
83,0.7741097610964496,1
83,0.7646320870440885,1
83,0.7029313992274091,1
83,0.735376959049169,1
83,0.7482281318171634,1
83,0.7730644732256136,1
83,0.799015501765705,1
83,0.7163272932105519,1
83,0.7296126716800754,1
83,0.7479790318848163,1
83,0.7688947977407776,1
83,0.7838368301470594,1
83,0.7302536513442466,1
83,0.7316971738171595,1
83,0.7669237138828777,1
83,0.7618522581723164,1
83,0.7240063473529328,1
83,0.728282669875782,1
83,0.756647263844954,1
83,0.7452320775774132,1
83,0.7935865362212348,1
83,0.8088574388777013,1
83,0.8053103481077155,1
83,0.7656514647576982,1
83,0.7688365480749957,1
83,0.6892262621807854,1
83,0.8138739222740384,1
83,0.7694323907818583,1
83,0.7902644013446611,1
83,0.8258757915668316,1
83,0.8087109509779341,1
83,0.8051126690326201,1
83,0.814263469209728,1
83,0.8263553598351164,1
83,0.8038669177326639,1
83,0.8027764542164992,1
83,0.7919513530186443,1
83,0.8002272434652888,1
83,0.8162447269188036,1
83,0.8118900175048727,1
83,0.8053908770523506,1
83,0.7295800554015172,1
83,0.7389973825942143,1
83,0.7100917196759492,1
83,0.7445049185138055,1
83,0.7576025892552505,1
83,0.7635333346124863,1
83,0.7788571750573157,1
83,0.7863955583950091,1
83,0.7566649234917816,1
83,0.767291084085341,1
83,0.7099205924401695,1
83,0.7107709468899674,1
83,0.7553265623155406,1
83,0.723549285928256,1
83,0.7760271804238075,1
83,0.7822797379093622,1
83,0.7587028465607043,1
83,0.7583450770177765,1
83,0.735709034021793,1
83,0.739876921893459,1
83,0.7398045720182564,1
83,0.8056982212199817,1
83,0.7790726095628585,1
83,0.8052201320989897,1
83,0.7531363019380674,1
83,0.7728646041318488,1
83,0.8204803890063199,1
83,0.7980822431399174,1
83,0.8039233085043246,1
83,0.7901814468363711,1
83,0.7775664225628951,1
83,0.7439303529754505,1
83,0.811876781859395,1
83,0.7922177533072045,1
83,0.7798977721314014,1
83,0.7505581021111338,1
83,0.7898974632258975,1
83,0.7960814950987923,1
83,0.8019711988107506,1
83,0.7525494140967643,1
83,0.7424312540376817,1
83,0.8226398267948083,1
83,0.7664340763762589,1
83,0.7861974015254846,1
83,0.7764968173693347,1
83,0.804732949386633,1
83,0.7860814342566986,1
83,0.7168430419295447,1
83,0.7590063967832551,1
83,0.7461825871308365,1
83,0.7549089677255953,1
83,0.7139529407526672,1
83,0.7364614875598676,1
83,0.7362167564277997,1
83,0.7081244060541746,1
83,0.8101135958248677,1
83,0.8026936760565324,1
83,0.8000454835094407,1
83,0.7818123750678748,1
83,0.7875620543343396,1
83,0.7600204416052135,1
83,0.8210388848156385,1
83,0.7778228764168598,1
83,0.8184994496561507,1
83,0.7844819890231849,1
83,0.7873771053520305,1
83,0.806512622568492,1
83,0.7862372697069907,1
83,0.7720497160856863,1
83,0.7736597629723265,1
83,0.7892077470892644,1
83,0.7803276391734569,1
83,0.7802917088452842,1
83,0.7349431590560358,1
83,0.7399996321341407,1
83,0.7885481354380833,1
83,0.7473251287759316,1
83,0.7473595452082517,1
83,0.7604272197342261,1
83,0.7465780240452516,1
83,0.699103571079565,1
83,0.777770428507881,1
83,0.7628219476848689,1
83,0.7597442996875003,1
83,0.8090186911679181,1
83,0.7330188322496719,1
83,0.771721747517574,1
83,0.7643587994363661,1
83,0.7794180823557836,1
83,0.8013806559947612,1
83,0.821935143999145,1
83,0.8199332549628964,1
83,0.8038292779632413,1
83,0.7518187348609707,1
83,0.8217555602888852,1
83,0.7839925556643385,1
83,0.7419157779150918,1
83,0.8021521939088259,1
83,0.7540730257001962,1
83,0.8018970080886808,1
83,0.7981575913969691,1
83,0.7971430553549822,1
83,0.71778777735314,1
83,0.7360227601720613,1
83,0.7721307052644223,1
83,0.7983287054241095,1
83,0.8072921019081567,1
83,0.8235323019914816,1
83,0.7925475505205349,1
83,0.8290718713200326,1
83,0.770363795339813,1
83,0.7435192034636756,1
83,0.8102615118196312,1
83,0.828039564824342,1
83,0.8158830221676217,1
83,0.7422724244676723,1
83,0.8068555073696905,1
83,0.8346506816754274,1
83,0.7969985012422206,1
83,0.6697875581269074,1
83,0.7835941046558146,1
83,0.8342339906750587,1
83,0.8138671817436244,1
83,0.7345142084812313,1
83,0.7762784681819556,1
83,0.7684815702113561,1
83,0.7481883137559946,1
83,0.6971932863157125,1
83,0.7807929396958163,1
83,0.778905696359298,1
83,0.8228969356489987,1
83,0.7680891021181295,1
83,0.870568589839293,1
83,0.8813604104367428,1
83,0.8416673990715193,1
83,0.8173175357084569,1
83,0.8269419970246776,1
83,0.5420416439980663,1
83,0.829568179791127,1
83,0.8735358558130241,1
83,0.8759616546467643,1
83,0.8751760165749938,1
83,0.8804625967917065,1
83,0.7420360774488808,1
83,0.7619160540523767,1
83,0.757215450101961,1
83,0.7368744619750411,1
83,0.7829305666650564,1
83,0.7153114898018856,1
83,0.7421485413927648,1
83,0.7083309203794041,1
83,0.6540869665220174,1
83,0.7891250709901365,1
83,0.7962919165749593,1
83,0.8103222410095816,1
83,0.805726547322773,1
83,0.822379910915615,1
83,0.8266127707401327,1
83,0.8272945991823115,1
83,0.8344164202741128,1
83,0.8420201666468281,1
83,0.7452187820108672,1
83,0.8229347442696934,1
83,0.8672321985637281,1
83,0.8398846246372323,1
83,0.8261422632279888,1
83,0.8421641217975002,1
83,0.7988841062556239,1
83,0.8686932657452691,1
83,0.7901804656208752,1
83,0.7993129927163063,1
83,0.7751472244382539,1
83,0.7767573076973457,1
83,0.7812400386657344,1
83,0.7796274869277046,1
83,0.8012541867874498,1
83,0.820374150647132,1
83,0.7822883802456447,1
83,0.7979487942691375,1
83,0.8158993514348153,1
83,0.75444900836327,1
83,0.80583476593024,1
83,0.815991980210566,1
83,0.8242599944570151,1
83,0.7985080115796194,1
83,0.8218000567549151,1
83,0.8203492277151035,1
83,0.8208677113460523,1
83,0.8387232321990484,1
83,0.8464050069263137,1
83,0.8527271073126579,1
83,0.8209323440536223,1
83,0.7936872981676696,1
83,0.8029511531558521,1
83,0.7672382349772919,1
83,0.7557078195951227,1
83,0.7859187099730452,1
83,0.7888623896862158,1
83,0.7990435046301969,1
83,0.8019886941917985,1
83,0.7429459592776887,1
83,0.7414790314478251,1
83,0.7950476434723198,1
83,0.8099610081669645,1
83,0.7417868250787892,1
83,0.7617828031690603,1
83,0.7631229756668524,1
83,0.7399867954550536,1
83,0.7516661920333827,1
83,0.7962242109322636,1
83,0.7928997314456522,1
83,0.8170147690321192,1
83,0.8235543704122327,1
8B,0.772907654060803,1
8B,0.7713730823630954,1
8B,0.7708117182139153,1
8B,0.8224372252376924,1
8B,0.7749182362591045,1
8B,0.7991188403732808,1
8B,0.7709827530439247,1
8B,0.7813454389580352,1
8B,0.8152823609402138,1
8B,0.7919861911876298,1
8B,0.5670205786109203,1
8B,0.636600271910503,1
8B,0.6680421289071975,1
8B,0.6808969231480156,1
8B,0.6923457998894045,0
8B,0.7783111582871506,0
8B,0.720021408972982,0
8B,0.7955087470719451,0
8B,0.817334762784541,0
8B,0.7459316779926322,0
8B,0.7845848666718109,0
8B,0.7819626734741163,0
8B,0.8168944480161139,0
8B,0.8135052772152871,0
8B,0.8388805188472227,0
8B,0.8247108010600903,0
8B,0.7805973168535253,0
8B,0.8597387254123378,0
8B,0.7574310685432681,0
8B,0.8223525703726344,0
8B,0.7485478053135344,0
8B,0.7905005089893933,0
8B,0.7324360640300329,0
8B,0.7143714693405546,0
8B,0.828803756913828,0
8B,0.76228077838088,0
8B,0.8752165516990033,0
8B,0.8604476852160943,0
8B,0.7901080404753726,1
8B,0.7757795745308101,1
8B,0.7976442369186608,1
8B,0.8096960832458927,1
8B,0.8434557073204506,1
8B,0.7137888747130873,1
8B,0.8281577631296093,1
8B,0.7389737247527364,1
8B,0.806080237973693,1
8B,0.8484069122281513,1
8B,0.8399324680147169,1
8B,0.8124759497882641,1
8B,0.8016423119762826,1
8B,0.8231852370769888,1
8B,0.7834138709208903,1
8B,0.8093730437380876,1
8B,0.8408564642843935,1
8B,0.8090701852875068,1
8B,0.8341075556398277,1
8B,0.7958535579137502,1
8B,0.8332793699324136,1
8B,0.8474551792110153,1
8B,0.7966919581314059,1
8B,0.7665403045314911,1
8B,0.8302664453665632,1
8B,0.7991528308030819,1
8B,0.8130604863073945,1
8B,0.8318926933676668,1
8B,0.8369241272222119,1
8B,0.8259568809916195,1
8B,0.8229070716432294,1
8B,0.7820957862062786,1
8B,0.7684053416859673,1
8B,0.7623157099695707,1
8B,0.7453511303216005,1
8B,0.7368494145938181,1
8B,0.7386271626937788,1
8B,0.676062519800052,1
8B,0.7828386479057363,1
8B,0.8379385947788556,1
8B,0.7880571104534935,1
8B,0.5942250107002011,1
8B,0.661635007108087,1
8B,0.8268354847488399,1
8B,0.8401754812409823,1
8B,0.8363360266476001,1
8B,0.8242356255355393,1
8B,0.8525761490534618,1
8B,0.8536074097428512,1
8B,0.8940374094195781,1
8B,0.8935534002775058,1
8B,0.8825983511632364,1
8B,0.866175137006359,1
8B,0.8287491061634258,1
8B,0.7996402699467254,1
8B,0.8196908179464637,1
8B,0.8309196461495044,1
8B,0.8435346142853037,1
8B,0.8624370988024196,1
8B,0.7442397356805632,0
8B,0.7859878572890496,0
8B,0.7875627766518587,0
8B,0.8256344832258854,0
8B,0.8120143001470792,0
8B,0.8259328327574624,0
8B,0.8158447611511905,0
8B,0.7811909492242505,0
8B,0.8125342034386159,0
8B,0.8347557820450604,0
8B,0.5784453963557168,0
8B,0.7945898311596071,0
8B,0.8356950860317724,0
8B,0.7692928105767606,0
8B,0.7587681973909262,0
8B,0.7908456783409976,0
8B,0.8142011355698379,0
8B,0.7366422549835742,0
8B,0.8265306211501241,0
8B,0.7933180317165358,0
8B,0.8356197143199638,0
8B,0.7822318566485553,0
8B,0.8109938263939983,0
8B,0.7906613134437226,0
8B,0.9067529290785521,0
8B,0.8862923794740997,0
8B,0.8928469587948987,0
8B,0.8780738266030524,0
8B,0.8873993752368169,0
8B,0.728239828557594,0
8B,0.7550967649173247,0
8B,0.7559129778939331,0
8B,0.8023353353998592,0
8B,0.7984810829458441,0
8B,0.6700870488188099,0
8B,0.8285962745505084,0
8B,0.8415577423677393,0
8B,0.8338529479503825,0
8B,0.8415631553178109,0
8B,0.8021973834308254,0
8B,0.8224016287207234,0
8B,0.8213167046032471,0
8B,0.7462002983717586,0
8B,0.8180949823325753,0
8B,0.8056758739302563,0
8B,0.8551211091293436,0
8B,0.8364649752841461,0
8B,0.7826964082248224,0
8B,0.8652386112368086,1
8B,0.8858261140248509,1
8B,0.7951319961265262,1
8B,0.8349959787270252,1
8B,0.8465519334862577,1
8B,0.8525285448536458,1
8B,0.8315480657521268,1
8B,0.8822347880562568,1
8B,0.8824648466237527,1
8B,0.8895380151028224,1
8B,0.8763889492165846,1
8B,0.6974690149199558,1
8B,0.7757607400858229,1
8B,0.8542943456361252,1
8B,0.8338645866291452,1
8B,0.7538901547175587,1
8B,0.8146169627684784,1
8B,0.8098975587565832,1
8B,0.8127304510046974,1
8B,0.852256074741875,1
8B,0.8245236902743909,1
8B,0.8548263381085769,1
8B,0.8339680213615667,1
8B,0.7654584264857339,1
8B,0.7035739881455062,1
8B,0.8117462140683767,1
8B,0.8393898761593753,1
8B,0.8723501232120204,1
8B,0.899726435507364,1
8B,0.9040967827819193,1
8B,0.8337745609165749,1
8B,0.8878058450613113,1
8B,0.879612499542781,1
8B,0.7849044012834419,1
8B,0.6841833122999667,1
8B,0.7835482847866004,1
8B,0.8049085252052561,1
8B,0.7959826363232999,1
8B,0.7558192199238972,1
8B,0.7387459896155207,1
8B,0.7998928730510685,1
8B,0.7977217276009708,1
8B,0.8303605192267477,1
8B,0.8250964301787836,1
8B,0.8462706946169979,1
8B,0.815552885245087,1
8B,0.8085335800804136,1
8B,0.8283908466444483,1
8B,0.8814973445371143,1
8B,0.7665564950072541,1
8B,0.8441109439226724,1
8B,0.8353916199946241,1
8B,0.7060584404858263,1
8B,0.8219244254492636,1
8B,0.8075411386776948,1
8B,0.7872549281326212,1
8B,0.8192659915779754,1
8B,0.8548603169534448,1
8B,0.8275525978704874,1
8B,0.8421035908053383,1
8B,0.818666450629961,1
8B,0.6571245161428153,1
8B,0.7909149032783727,1
8B,0.743070345991822,1
8B,0.7161651203523159,1
8B,0.801594653793187,1
8B,0.8309363609865404,1
8B,0.8437185661851915,1
8B,0.6816440601348184,1
8B,0.6952308167858436,1
8B,0.6543650873868697,1
8B,0.827103757974546,1
8B,0.8255818195682029,1
8B,0.78521292654023,1
8B,0.7764799816928928,1
94,0.9021743493514582,0
94,0.7448373093022272,0
94,0.8326313757948409,0
94,0.7869361569762565,0
94,0.8554982890092919,0
94,0.7944883110098976,0
94,0.8979435039792049,0
94,0.8296276755220661,0
94,0.8621551671961222,0
94,0.7751220708623333,0
94,0.8428997978935423,0
94,0.8462340534695377,0
94,0.8169567580486051,0
94,0.8540758862670137,0
94,0.8538532639473012,0
94,0.8616317143035,0
94,0.8833751140909759,0
94,0.8524737467255606,0
94,0.8625248543016363,0
94,0.8466291092472438,0
94,0.8546106583778698,0
94,0.8840002875822249,0
94,0.8976434693416261,0
94,0.874450947140905,0
94,0.8586756882934303,0
94,0.8859045932020069,0
94,0.8777485931608079,0
94,0.8804529842101594,0
94,0.856576265814326,0
94,0.9000128153954993,0
94,0.8415558340336095,0
94,0.8436872740055736,0
94,0.8655424054363634,0
94,0.8407938052745534,0
94,0.8457346619149485,0
94,0.8453551781603145,0
94,0.8812339037113696,0
94,0.8850500187603707,0
94,0.8810403393519661,0
94,0.8741939944154192,0
94,0.8335023415139647,0
94,0.810338468337657,0
94,0.8652384454323371,0
94,0.9080734814913497,0
94,0.900808996325567,0
94,0.9183759684613503,0
94,0.9185029046860087,0
94,0.8622279051695075,0
94,0.8909245009826348,0
94,0.8513865167924399,0
94,0.9263234400365273,0
94,0.9114430016744779,0
94,0.8402924030669289,1
94,0.7952804456442762,1
94,0.8327959703428652,1
94,0.26616145468616315,1
94,0.5096772480658057,1
94,0.4602720533863201,1
94,0.47390136608828937,1
94,0.37430111905976465,1
94,0.9259116919071311,1
94,0.45884870175854897,1
94,0.38122164405967485,1
94,0.38541622952934135,1
94,0.48923412657849646,1
94,0.34924905598405986,1
94,0.4820288981603708,1
94,0.5260958252987679,1
94,0.49272671307600235,1
94,0.5476017148750257,1
94,0.8710567741548284,1
94,0.8736043106667322,1
94,0.7653590990242916,0
94,0.8115314969281205,0
94,0.8372118549368822,0
94,0.8302347097149853,0
94,0.821666776805582,0
94,0.849077720274985,0
94,0.873934947759673,0
94,0.895048092676993,0
94,0.8756312662371747,0
94,0.900602070881564,0
94,0.8736682907860042,0
94,0.8817907526411339,0
94,0.8782301186853462,0
94,0.891681030489848,0
94,0.8871610538557897,0
94,0.9116979405344827,0
94,0.8995383833212801,0
94,0.8912834413627432,0
94,0.8489486771856539,0
94,0.8321555425577295,0
94,0.8291869886348219,0
94,0.7754192250251076,0
94,0.7653101109610723,0
94,0.7993020093424874,0
94,0.7958667010403917,0
94,0.8229657693100264,0
94,0.8292541317539903,0
94,0.8407787599282738,0
94,0.8365199499403514,0
94,0.8415039976763848,0
94,0.9035203908144097,0
94,0.8673763335013992,0
94,0.6816695062501735,0
94,0.8568272170382868,0
94,0.8377439537260674,0
94,0.8223557508449799,0
94,0.8507321753921608,0
94,0.842338560865364,0
94,0.8607179970759883,0
94,0.8168171109656805,0
94,0.823273408825224,0
94,0.8537238464108138,0
94,0.8487116287938264,0
94,0.8430143269063106,0
94,0.7943556015245362,0
94,0.9014750336198283,0
94,0.8788693162301631,0
94,0.8291940110984233,0
94,0.8602472951335948,0
94,0.8275420134532433,0
94,0.8398192347819571,0
94,0.7941784389794374,0
94,0.8063556875461937,0
94,0.845753492860534,0
94,0.8944660431783862,0
94,0.9162757853227836,0
94,0.8514549220025003,0
94,0.8539026117250212,0
94,0.8426386470217045,0
94,0.8411408080137879,0
94,0.8690013990743417,0
94,0.8487800829990794,0
94,0.8518881334460063,0
94,0.8387656426352215,0
94,0.8478680012814418,0
94,0.8809778727917561,0
94,0.8524983660059869,1
94,0.8908097336162039,1
94,0.9057234225569614,1
94,0.8603289458407943,1
94,0.904354738348268,1
94,0.9177939788097527,1
94,0.9111232466862058,1
94,0.9177722777074779,1
94,0.8800583000172268,1
94,0.8926755046959319,1
94,0.8702347168610117,1
94,0.9116040087723224,1
94,0.9166927590128794,1
94,0.8987989618570406,1
94,0.9148706761568126,1
94,0.9166923411978867,1
94,0.9033554323922245,1
94,0.9063936233856221,1
94,0.9260531623607691,1
94,0.9227614488270375,1
94,0.9025911827181925,1
94,0.9176815310474995,1
94,0.9273829171512551,1
94,0.8562493371147796,1
94,0.9093178673963056,1
94,0.8326040814176707,1
94,0.8339517704222422,1
94,0.9138930654937076,0
94,0.9082820803343697,0
94,0.8934791777506467,0
94,0.7852213105867407,0
94,0.8638424708766667,0
94,0.850280820231844,0
94,0.8692788704757731,0
94,0.8968029980064679,0
94,0.9244395616846838,0
94,0.901464542214441,0
94,0.9220074765030385,0
94,0.9323598525446201,0
94,0.9268721017773045,0
94,0.9048005967965517,0
94,0.9050586525202446,0
94,0.8906134890391426,0
94,0.8921920449674623,0
94,0.91766689858215,0
94,0.8826301447058891,0
94,0.8965682314882665,0
94,0.8779505490417807,0
94,0.8565729302084475,0
94,0.8885143079341206,0
94,0.811589524143551,0
94,0.8700253374551967,0
94,0.8581566811453764,0
94,0.8609714290954253,0
94,0.8821147579896715,0
94,0.8702949615596478,0
94,0.9336033204333148,0
94,0.9475212136895323,0
94,0.9398446045635755,0
94,0.9012938222535114,0
94,0.9195040912110497,0
94,0.9212253782170954,0
94,0.846473361801387,1
94,0.8534063722247569,1
94,0.8660984543000625,1
94,0.8698122791287841,1
94,0.8512864699441727,0
94,0.846816835280008,0
94,0.8849280078839913,0
94,0.9126928426138182,0
94,0.8771432405320387,0
94,0.893907405615342,0
94,0.9157750007570654,0
94,0.8692777226240385,0
94,0.8812834267527598,0
94,0.8769059820328161,0
94,0.8090898513595153,0
94,0.9006942033745722,0
94,0.8844052829494284,0
94,0.8600289955183089,0
94,0.895491459250021,0
94,0.8588134056200387,0
94,0.8560476300673218,0
94,0.8773155064232788,0
94,0.8779264308695431,0
94,0.8889363862790688,0
94,0.8942175954985482,0
94,0.8535282867720505,0
94,0.8486474863446338,0
94,0.8979524157033265,0
94,0.8468204920891665,0
94,0.8630048349361443,0
94,0.8197194441512267,0
94,0.893694170129217,0
94,0.8420073127118858,0
94,0.7679474498247039,0
94,0.9059681831971208,0
94,0.9365476426138669,0
94,0.8551218349709226,0
94,0.7880365992616805,0
94,0.8262747765189357,0
94,0.8473350600936844,0
94,0.8267010767200613,0
94,0.8725576047184748,1
94,0.9192083607998839,1
94,0.9101811280286117,1
94,0.929275610719712,1
94,0.8924633680574858,1
94,0.9184419952254745,1
94,0.9017138309029807,1
94,0.9120296976834948,1
94,0.8580668904012303,1
94,0.9325913488559086,1
94,0.9195546471358451,1
94,0.8572846980027592,1
94,0.8551086544097769,1
94,0.8650445445969605,1
94,0.8222683958901087,1
94,0.7737831935790145,1
94,0.8717337782951786,1
94,0.8204482053524268,1
BG,0.7796307634263673,1
BG,0.6440670291358517,1
BG,0.8209934207493476,1
BG,0.7949435382977602,1
BG,0.6259936081521393,1
BG,0.6491108701552644,1
BG,0.7001001967678154,1
BG,0.6972130879450448,1
BG,0.6980554454916599,1
BG,0.6877922524548542,1
BG,0.7026861940027277,1
BG,0.6904421772287281,1
BG,0.7194762330768064,1
BG,0.700932037410772,1
BG,0.677223688112275,1
BG,0.7174388732047541,1
BG,0.6820341616928172,1
BG,0.6624328514123753,1
BG,0.7441470405550412,1
BG,0.6583843819750294,1
BG,0.6413757929295164,1
BG,0.665788649402218,1
BG,0.670025441606166,1
BG,0.6481700155266416,1
BG,0.654956491418411,1
BG,0.6405261666568549,1
BG,0.5679788823420403,1
BG,0.6144579548510922,1
BG,0.707902639017427,1
BG,0.64106324980944,1
BG,0.6638729586737803,1
BG,0.7274679004843274,1
BG,0.7199253468597524,1
BG,0.6923666411485232,1
BG,0.6912844945030682,1
BG,0.6462394531312564,1
BG,0.6797070927887261,1
BG,0.6506303641351966,1
BG,0.5748796445907811,1
BG,0.5751476999004853,1
BG,0.6154086719266525,1
BG,0.6200911672580361,1
BG,0.6650466507737223,1
BG,0.6871437551878031,1
BG,0.5827151740024594,1
BG,0.660540018347785,1
BG,0.7127838071237133,1
BG,0.6550504488074711,1
BG,0.6393458012253472,1
BG,0.7103002322672118,1
BG,0.7900618797829639,1
BG,0.7452209197738658,1
BG,0.6470011349321947,1
BG,0.6889755694640879,1
BG,0.6719170647168807,1
BG,0.6659939947026913,1
BG,0.6521068783986677,1
BG,0.724578162260087,1
BG,0.5401575794806427,1
BG,0.7269907561647688,1
BG,0.6270339027635778,1
BG,0.5366140808177169,1
BG,0.7314106049085551,1
